ID,Time,un,Fix_amb,SV,Moving,Phase,carr,x,y,z,a,b,c,layer,path
4630525_08563700,05:25:20,No,yes,GPS,Moving,Phase: fix all,L1/E1+L2,517723.1161,5036043.1273,160.5926,0.0041,0.0051,0.0065,g2-s1,"file:///C:/Users/maria/OneDrive%20-%20Politecnico%20di%20Milano/Desktop/Lavoro/Esercitazioni/Pos&LBSExercises/2021-22/08_Trajectories/g2-s1.csv?type=csv&maxFields=10000&detectTypes=yes&decimalPoint=,&xField=x&yField=y&crs=EPSG:32632&spatialIndex=no&subsetIndex=no&watchFile=no"
4630525_08563800,05:25:20,No,yes,GPS,Moving,Phase: fix all,L1/E1+L2,517723.3221,5036043.4962,160.5979,0.0024,0.003,0.0038,g2-s1,"file:///C:/Users/maria/OneDrive%20-%20Politecnico%20di%20Milano/Desktop/Lavoro/Esercitazioni/Pos&LBSExercises/2021-22/08_Trajectories/g2-s1.csv?type=csv&maxFields=10000&detectTypes=yes&decimalPoint=,&xField=x&yField=y&crs=EPSG:32632&spatialIndex=no&subsetIndex=no&watchFile=no"
4630525_08563900,05:25:20,No,yes,GPS,Moving,Phase: fix all,L1/E1+L2,517723.4929,5036043.9241,160.6032,0.003,0.0038,0.0048,g2-s1,"file:///C:/Users/maria/OneDrive%20-%20Politecnico%20di%20Milano/Desktop/Lavoro/Esercitazioni/Pos&LBSExercises/2021-22/08_Trajectories/g2-s1.csv?type=csv&maxFields=10000&detectTypes=yes&decimalPoint=,&xField=x&yField=y&crs=EPSG:32632&spatialIndex=no&subsetIndex=no&watchFile=no"
4630525_08564000,05:25:20,No,yes,GPS,Moving,Phase: fix all,L1/E1+L2,517723.7419,5036044.3346,160.5871,0.0031,0.0038,0.0049,g2-s1,"file:///C:/Users/maria/OneDrive%20-%20Politecnico%20di%20Milano/Desktop/Lavoro/Esercitazioni/Pos&LBSExercises/2021-22/08_Trajectories/g2-s1.csv?type=csv&maxFields=10000&detectTypes=yes&decimalPoint=,&xField=x&yField=y&crs=EPSG:32632&spatialIndex=no&subsetIndex=no&watchFile=no"
4630525_08564100,05:25:20,No,yes,GPS,Moving,Phase: fix all,L1/E1+L2,517723.9171,5036044.8093,160.596,0.003,0.0037,0.0048,g2-s1,"file:///C:/Users/maria/OneDrive%20-%20Politecnico%20di%20Milano/Desktop/Lavoro/Esercitazioni/Pos&LBSExercises/2021-22/08_Trajectories/g2-s1.csv?type=csv&maxFields=10000&detectTypes=yes&decimalPoint=,&xField=x&yField=y&crs=EPSG:32632&spatialIndex=no&subsetIndex=no&watchFile=no"
4630525_08564200,05:25:20,No,yes,GPS,Moving,Phase: fix all,L1/E1+L2,517724.119,5036045.2168,160.6081,0.0037,0.0046,0.0059,g2-s1,"file:///C:/Users/maria/OneDrive%20-%20Politecnico%20di%20Milano/Desktop/Lavoro/Esercitazioni/Pos&LBSExercises/2021-22/08_Trajectories/g2-s1.csv?type=csv&maxFields=10000&detectTypes=yes&decimalPoint=,&xField=x&yField=y&crs=EPSG:32632&spatialIndex=no&subsetIndex=no&watchFile=no"
4630525_08564300,05:25:20,No,yes,GPS,Moving,Phase: fix all,L1/E1+L2,517724.3224,5036045.675,160.6158,0.0039,0.0049,0.0063,g2-s1,"file:///C:/Users/maria/OneDrive%20-%20Politecnico%20di%20Milano/Desktop/Lavoro/Esercitazioni/Pos&LBSExercises/2021-22/08_Trajectories/g2-s1.csv?type=csv&maxFields=10000&detectTypes=yes&decimalPoint=,&xField=x&yField=y&crs=EPSG:32632&spatialIndex=no&subsetIndex=no&watchFile=no"
4630525_08564400,05:25:20,No,yes,GPS,Moving,Phase: fix all,L1/E1+L2,517724.524,5036046.1498,160.6014,0.0027,0.0033,0.0042,g2-s1,"file:///C:/Users/maria/OneDrive%20-%20Politecnico%20di%20Milano/Desktop/Lavoro/Esercitazioni/Pos&LBSExercises/2021-22/08_Trajectories/g2-s1.csv?type=csv&maxFields=10000&detectTypes=yes&decimalPoint=,&xField=x&yField=y&crs=EPSG:32632&spatialIndex=no&subsetIndex=no&watchFile=no"
4630525_08564500,05:25:20,No,yes,GPS,Moving,Phase: fix all,L1/E1+L2,517724.7422,5036046.6061,160.6023,0.0035,0.0043,0.0056,g2-s1,"file:///C:/Users/maria/OneDrive%20-%20Politecnico%20di%20Milano/Desktop/Lavoro/Esercitazioni/Pos&LBSExercises/2021-22/08_Trajectories/g2-s1.csv?type=csv&maxFields=10000&detectTypes=yes&decimalPoint=,&xField=x&yField=y&crs=EPSG:32632&spatialIndex=no&subsetIndex=no&watchFile=no"
4630525_08564600,05:25:20,No,yes,GPS,Moving,Phase: fix all,L1/E1+L2,517724.9762,5036047.103,160.5978,0.0033,0.0041,0.0052,g2-s1,"file:///C:/Users/maria/OneDrive%20-%20Politecnico%20di%20Milano/Desktop/Lavoro/Esercitazioni/Pos&LBSExercises/2021-22/08_Trajectories/g2-s1.csv?type=csv&maxFields=10000&detectTypes=yes&decimalPoint=,&xField=x&yField=y&crs=EPSG:32632&spatialIndex=no&subsetIndex=no&watchFile=no"
4630525_08564700,05:25:20,No,yes,GPS,Moving,Phase: fix all,L1/E1+L2,517725.1942,5036047.5771,160.6144,0.0034,0.0042,0.0054,g2-s1,"file:///C:/Users/maria/OneDrive%20-%20Politecnico%20di%20Milano/Desktop/Lavoro/Esercitazioni/Pos&LBSExercises/2021-22/08_Trajectories/g2-s1.csv?type=csv&maxFields=10000&detectTypes=yes&decimalPoint=,&xField=x&yField=y&crs=EPSG:32632&spatialIndex=no&subsetIndex=no&watchFile=no"
4630525_08564800,05:25:20,No,yes,GPS,Moving,Phase: fix all,L1/E1+L2,517725.4349,5036048.0422,160.607,0.005,0.0061,0.0079,g2-s1,"file:///C:/Users/maria/OneDrive%20-%20Politecnico%20di%20Milano/Desktop/Lavoro/Esercitazioni/Pos&LBSExercises/2021-22/08_Trajectories/g2-s1.csv?type=csv&maxFields=10000&detectTypes=yes&decimalPoint=,&xField=x&yField=y&crs=EPSG:32632&spatialIndex=no&subsetIndex=no&watchFile=no"
4630525_08564900,05:25:20,No,yes,GPS,Moving,Phase: fix all,L1/E1+L2,517725.6251,5036048.5363,160.6229,0.0028,0.0034,0.0044,g2-s1,"file:///C:/Users/maria/OneDrive%20-%20Politecnico%20di%20Milano/Desktop/Lavoro/Esercitazioni/Pos&LBSExercises/2021-22/08_Trajectories/g2-s1.csv?type=csv&maxFields=10000&detectTypes=yes&decimalPoint=,&xField=x&yField=y&crs=EPSG:32632&spatialIndex=no&subsetIndex=no&watchFile=no"
4630525_08565000,05:25:20,No,yes,GPS,Moving,Phase: fix all,L1/E1+L2,517725.8796,5036048.9763,160.6137,0.0035,0.0043,0.0055,g2-s1,"file:///C:/Users/maria/OneDrive%20-%20Politecnico%20di%20Milano/Desktop/Lavoro/Esercitazioni/Pos&LBSExercises/2021-22/08_Trajectories/g2-s1.csv?type=csv&maxFields=10000&detectTypes=yes&decimalPoint=,&xField=x&yField=y&crs=EPSG:32632&spatialIndex=no&subsetIndex=no&watchFile=no"
4630525_08565100,05:25:20,No,yes,GPS,Moving,Phase: fix all,L1/E1+L2,517726.0586,5036049.4506,160.6036,0.0063,0.0078,0.01,g2-s1,"file:///C:/Users/maria/OneDrive%20-%20Politecnico%20di%20Milano/Desktop/Lavoro/Esercitazioni/Pos&LBSExercises/2021-22/08_Trajectories/g2-s1.csv?type=csv&maxFields=10000&detectTypes=yes&decimalPoint=,&xField=x&yField=y&crs=EPSG:32632&spatialIndex=no&subsetIndex=no&watchFile=no"
4630525_08565200,05:25:20,No,yes,GPS,Moving,Phase: fix all,L1/E1+L2,517726.331,5036049.8785,160.6104,0.0053,0.0066,0.0085,g2-s1,"file:///C:/Users/maria/OneDrive%20-%20Politecnico%20di%20Milano/Desktop/Lavoro/Esercitazioni/Pos&LBSExercises/2021-22/08_Trajectories/g2-s1.csv?type=csv&maxFields=10000&detectTypes=yes&decimalPoint=,&xField=x&yField=y&crs=EPSG:32632&spatialIndex=no&subsetIndex=no&watchFile=no"
4630525_08565300,05:25:20,No,yes,GPS,Moving,Phase: fix all,L1/E1+L2,517726.4999,5036050.3631,160.6098,0.0043,0.0053,0.0068,g2-s1,"file:///C:/Users/maria/OneDrive%20-%20Politecnico%20di%20Milano/Desktop/Lavoro/Esercitazioni/Pos&LBSExercises/2021-22/08_Trajectories/g2-s1.csv?type=csv&maxFields=10000&detectTypes=yes&decimalPoint=,&xField=x&yField=y&crs=EPSG:32632&spatialIndex=no&subsetIndex=no&watchFile=no"
4630525_08565400,05:25:20,No,yes,GPS,Moving,Phase: fix all,L1/E1+L2,517726.7667,5036050.8567,160.6164,0.0039,0.0048,0.0062,g2-s1,"file:///C:/Users/maria/OneDrive%20-%20Politecnico%20di%20Milano/Desktop/Lavoro/Esercitazioni/Pos&LBSExercises/2021-22/08_Trajectories/g2-s1.csv?type=csv&maxFields=10000&detectTypes=yes&decimalPoint=,&xField=x&yField=y&crs=EPSG:32632&spatialIndex=no&subsetIndex=no&watchFile=no"
4630525_08565500,05:25:20,No,yes,GPS,Moving,Phase: fix all,L1/E1+L2,517727.0087,5036051.3643,160.6132,0.0062,0.0077,0.0099,g2-s1,"file:///C:/Users/maria/OneDrive%20-%20Politecnico%20di%20Milano/Desktop/Lavoro/Esercitazioni/Pos&LBSExercises/2021-22/08_Trajectories/g2-s1.csv?type=csv&maxFields=10000&detectTypes=yes&decimalPoint=,&xField=x&yField=y&crs=EPSG:32632&spatialIndex=no&subsetIndex=no&watchFile=no"
4630525_08565600,05:25:20,No,yes,GPS,Moving,Phase: fix all,L1/E1+L2,517727.1939,5036051.821,160.6263,0.0055,0.0068,0.0087,g2-s1,"file:///C:/Users/maria/OneDrive%20-%20Politecnico%20di%20Milano/Desktop/Lavoro/Esercitazioni/Pos&LBSExercises/2021-22/08_Trajectories/g2-s1.csv?type=csv&maxFields=10000&detectTypes=yes&decimalPoint=,&xField=x&yField=y&crs=EPSG:32632&spatialIndex=no&subsetIndex=no&watchFile=no"
4630525_08565700,05:25:20,No,yes,GPS,Moving,Phase: fix all,L1/E1+L2,517727.4418,5036052.2503,160.6293,0.0053,0.0066,0.0084,g2-s1,"file:///C:/Users/maria/OneDrive%20-%20Politecnico%20di%20Milano/Desktop/Lavoro/Esercitazioni/Pos&LBSExercises/2021-22/08_Trajectories/g2-s1.csv?type=csv&maxFields=10000&detectTypes=yes&decimalPoint=,&xField=x&yField=y&crs=EPSG:32632&spatialIndex=no&subsetIndex=no&watchFile=no"
4630525_08565800,05:25:20,No,yes,GPS,Moving,Phase: fix all,L1/E1+L2,517727.5916,5036052.7107,160.6504,0.0051,0.0063,0.0081,g2-s1,"file:///C:/Users/maria/OneDrive%20-%20Politecnico%20di%20Milano/Desktop/Lavoro/Esercitazioni/Pos&LBSExercises/2021-22/08_Trajectories/g2-s1.csv?type=csv&maxFields=10000&detectTypes=yes&decimalPoint=,&xField=x&yField=y&crs=EPSG:32632&spatialIndex=no&subsetIndex=no&watchFile=no"
4630525_08565900,05:25:20,No,yes,GPS,Moving,Phase: fix all,L1/E1+L2,517727.8119,5036053.1311,160.6458,0.008,0.0099,0.0128,g2-s1,"file:///C:/Users/maria/OneDrive%20-%20Politecnico%20di%20Milano/Desktop/Lavoro/Esercitazioni/Pos&LBSExercises/2021-22/08_Trajectories/g2-s1.csv?type=csv&maxFields=10000&detectTypes=yes&decimalPoint=,&xField=x&yField=y&crs=EPSG:32632&spatialIndex=no&subsetIndex=no&watchFile=no"
4630525_08570000,05:25:20,No,yes,GPS,Moving,Phase: fix all,L1/E1+L2,517727.9586,5036053.7073,160.6526,0.0069,0.0085,0.0109,g2-s1,"file:///C:/Users/maria/OneDrive%20-%20Politecnico%20di%20Milano/Desktop/Lavoro/Esercitazioni/Pos&LBSExercises/2021-22/08_Trajectories/g2-s1.csv?type=csv&maxFields=10000&detectTypes=yes&decimalPoint=,&xField=x&yField=y&crs=EPSG:32632&spatialIndex=no&subsetIndex=no&watchFile=no"
4630525_08570100,05:25:20,No,yes,GPS,Moving,Phase: fix all,L1/E1+L2,517728.1821,5036054.2428,160.6396,0.0077,0.0095,0.0122,g2-s1,"file:///C:/Users/maria/OneDrive%20-%20Politecnico%20di%20Milano/Desktop/Lavoro/Esercitazioni/Pos&LBSExercises/2021-22/08_Trajectories/g2-s1.csv?type=csv&maxFields=10000&detectTypes=yes&decimalPoint=,&xField=x&yField=y&crs=EPSG:32632&spatialIndex=no&subsetIndex=no&watchFile=no"
4630525_08570200,05:25:20,No,yes,GPS,Moving,Phase: fix all,L1/E1+L2,517728.3583,5036054.7972,160.6554,0.0074,0.0091,0.0117,g2-s1,"file:///C:/Users/maria/OneDrive%20-%20Politecnico%20di%20Milano/Desktop/Lavoro/Esercitazioni/Pos&LBSExercises/2021-22/08_Trajectories/g2-s1.csv?type=csv&maxFields=10000&detectTypes=yes&decimalPoint=,&xField=x&yField=y&crs=EPSG:32632&spatialIndex=no&subsetIndex=no&watchFile=no"
4630525_08570300,05:25:20,No,yes,GPS,Moving,Phase: fix all,L1/E1+L2,517728.5293,5036055.3841,160.6672,0.0078,0.0096,0.0124,g2-s1,"file:///C:/Users/maria/OneDrive%20-%20Politecnico%20di%20Milano/Desktop/Lavoro/Esercitazioni/Pos&LBSExercises/2021-22/08_Trajectories/g2-s1.csv?type=csv&maxFields=10000&detectTypes=yes&decimalPoint=,&xField=x&yField=y&crs=EPSG:32632&spatialIndex=no&subsetIndex=no&watchFile=no"
4630525_08570400,05:25:20,No,yes,GPS,Moving,Phase: fix all,L1/E1+L2,517728.7442,5036055.948,160.6608,0.0041,0.005,0.0065,g2-s1,"file:///C:/Users/maria/OneDrive%20-%20Politecnico%20di%20Milano/Desktop/Lavoro/Esercitazioni/Pos&LBSExercises/2021-22/08_Trajectories/g2-s1.csv?type=csv&maxFields=10000&detectTypes=yes&decimalPoint=,&xField=x&yField=y&crs=EPSG:32632&spatialIndex=no&subsetIndex=no&watchFile=no"
4630525_08570500,05:25:20,No,yes,GPS,Moving,Phase: fix all,L1/E1+L2,517728.9206,5036056.4737,160.6617,0.0056,0.007,0.0089,g2-s1,"file:///C:/Users/maria/OneDrive%20-%20Politecnico%20di%20Milano/Desktop/Lavoro/Esercitazioni/Pos&LBSExercises/2021-22/08_Trajectories/g2-s1.csv?type=csv&maxFields=10000&detectTypes=yes&decimalPoint=,&xField=x&yField=y&crs=EPSG:32632&spatialIndex=no&subsetIndex=no&watchFile=no"
4630525_08570600,05:25:20,No,yes,GPS,Moving,Phase: fix all,L1/E1+L2,517729.0751,5036056.9432,160.669,0.0057,0.0071,0.0091,g2-s1,"file:///C:/Users/maria/OneDrive%20-%20Politecnico%20di%20Milano/Desktop/Lavoro/Esercitazioni/Pos&LBSExercises/2021-22/08_Trajectories/g2-s1.csv?type=csv&maxFields=10000&detectTypes=yes&decimalPoint=,&xField=x&yField=y&crs=EPSG:32632&spatialIndex=no&subsetIndex=no&watchFile=no"
4630525_08570700,05:25:20,No,yes,GPS,Moving,Phase: fix all,L1/E1+L2,517729.2145,5036057.5306,160.6726,0.0053,0.0066,0.0085,g2-s1,"file:///C:/Users/maria/OneDrive%20-%20Politecnico%20di%20Milano/Desktop/Lavoro/Esercitazioni/Pos&LBSExercises/2021-22/08_Trajectories/g2-s1.csv?type=csv&maxFields=10000&detectTypes=yes&decimalPoint=,&xField=x&yField=y&crs=EPSG:32632&spatialIndex=no&subsetIndex=no&watchFile=no"
4630525_08570800,05:25:20,No,yes,GPS,Moving,Phase: fix all,L1/E1+L2,517729.332,5036058.0449,160.6891,0.005,0.0061,0.0079,g2-s1,"file:///C:/Users/maria/OneDrive%20-%20Politecnico%20di%20Milano/Desktop/Lavoro/Esercitazioni/Pos&LBSExercises/2021-22/08_Trajectories/g2-s1.csv?type=csv&maxFields=10000&detectTypes=yes&decimalPoint=,&xField=x&yField=y&crs=EPSG:32632&spatialIndex=no&subsetIndex=no&watchFile=no"
4630525_08570900,05:25:20,No,yes,GPS,Moving,Phase: fix all,L1/E1+L2,517729.4968,5036058.5624,160.6827,0.0058,0.0071,0.0091,g2-s1,"file:///C:/Users/maria/OneDrive%20-%20Politecnico%20di%20Milano/Desktop/Lavoro/Esercitazioni/Pos&LBSExercises/2021-22/08_Trajectories/g2-s1.csv?type=csv&maxFields=10000&detectTypes=yes&decimalPoint=,&xField=x&yField=y&crs=EPSG:32632&spatialIndex=no&subsetIndex=no&watchFile=no"
4630525_08571000,05:25:20,No,yes,GPS,Moving,Phase: fix all,L1/E1+L2,517729.5733,5036059.0531,160.6915,0.0075,0.0093,0.012,g2-s1,"file:///C:/Users/maria/OneDrive%20-%20Politecnico%20di%20Milano/Desktop/Lavoro/Esercitazioni/Pos&LBSExercises/2021-22/08_Trajectories/g2-s1.csv?type=csv&maxFields=10000&detectTypes=yes&decimalPoint=,&xField=x&yField=y&crs=EPSG:32632&spatialIndex=no&subsetIndex=no&watchFile=no"
4630525_08571100,05:25:20,No,yes,GPS,Moving,Phase: fix all,L1/E1+L2,517729.6978,5036059.5853,160.6861,0.0073,0.009,0.0116,g2-s1,"file:///C:/Users/maria/OneDrive%20-%20Politecnico%20di%20Milano/Desktop/Lavoro/Esercitazioni/Pos&LBSExercises/2021-22/08_Trajectories/g2-s1.csv?type=csv&maxFields=10000&detectTypes=yes&decimalPoint=,&xField=x&yField=y&crs=EPSG:32632&spatialIndex=no&subsetIndex=no&watchFile=no"
4630525_08571200,05:25:20,No,yes,GPS,Moving,Phase: fix all,L1/E1+L2,517729.7994,5036060.1139,160.6882,0.0052,0.0064,0.0083,g2-s1,"file:///C:/Users/maria/OneDrive%20-%20Politecnico%20di%20Milano/Desktop/Lavoro/Esercitazioni/Pos&LBSExercises/2021-22/08_Trajectories/g2-s1.csv?type=csv&maxFields=10000&detectTypes=yes&decimalPoint=,&xField=x&yField=y&crs=EPSG:32632&spatialIndex=no&subsetIndex=no&watchFile=no"
4630525_08571300,05:25:20,No,yes,GPS,Moving,Phase: fix all,L1/E1+L2,517729.8882,5036060.6129,160.6956,0.0046,0.0057,0.0073,g2-s1,"file:///C:/Users/maria/OneDrive%20-%20Politecnico%20di%20Milano/Desktop/Lavoro/Esercitazioni/Pos&LBSExercises/2021-22/08_Trajectories/g2-s1.csv?type=csv&maxFields=10000&detectTypes=yes&decimalPoint=,&xField=x&yField=y&crs=EPSG:32632&spatialIndex=no&subsetIndex=no&watchFile=no"
4630525_08571400,05:25:20,No,yes,GPS,Moving,Phase: fix all,L1/E1+L2,517730.0456,5036061.075,160.7018,0.0057,0.0071,0.0091,g2-s1,"file:///C:/Users/maria/OneDrive%20-%20Politecnico%20di%20Milano/Desktop/Lavoro/Esercitazioni/Pos&LBSExercises/2021-22/08_Trajectories/g2-s1.csv?type=csv&maxFields=10000&detectTypes=yes&decimalPoint=,&xField=x&yField=y&crs=EPSG:32632&spatialIndex=no&subsetIndex=no&watchFile=no"
4630525_08571500,05:25:20,No,yes,GPS,Moving,Phase: fix all,L1/E1+L2,517730.099,5036061.6312,160.7037,0.0037,0.0046,0.0059,g2-s1,"file:///C:/Users/maria/OneDrive%20-%20Politecnico%20di%20Milano/Desktop/Lavoro/Esercitazioni/Pos&LBSExercises/2021-22/08_Trajectories/g2-s1.csv?type=csv&maxFields=10000&detectTypes=yes&decimalPoint=,&xField=x&yField=y&crs=EPSG:32632&spatialIndex=no&subsetIndex=no&watchFile=no"
4630525_08571600,05:25:20,No,yes,GPS,Moving,Phase: fix all,L1/E1+L2,517730.2514,5036062.2257,160.687,0.0037,0.0045,0.0058,g2-s1,"file:///C:/Users/maria/OneDrive%20-%20Politecnico%20di%20Milano/Desktop/Lavoro/Esercitazioni/Pos&LBSExercises/2021-22/08_Trajectories/g2-s1.csv?type=csv&maxFields=10000&detectTypes=yes&decimalPoint=,&xField=x&yField=y&crs=EPSG:32632&spatialIndex=no&subsetIndex=no&watchFile=no"
4630525_08571700,05:25:20,No,yes,GPS,Moving,Phase: fix all,L1/E1+L2,517730.3732,5036062.8121,160.7079,0.0065,0.008,0.0103,g2-s1,"file:///C:/Users/maria/OneDrive%20-%20Politecnico%20di%20Milano/Desktop/Lavoro/Esercitazioni/Pos&LBSExercises/2021-22/08_Trajectories/g2-s1.csv?type=csv&maxFields=10000&detectTypes=yes&decimalPoint=,&xField=x&yField=y&crs=EPSG:32632&spatialIndex=no&subsetIndex=no&watchFile=no"
4630525_08571800,05:25:20,No,yes,GPS,Moving,Phase: fix all,L1/E1+L2,517730.4794,5036063.3836,160.7154,0.008,0.0099,0.0127,g2-s1,"file:///C:/Users/maria/OneDrive%20-%20Politecnico%20di%20Milano/Desktop/Lavoro/Esercitazioni/Pos&LBSExercises/2021-22/08_Trajectories/g2-s1.csv?type=csv&maxFields=10000&detectTypes=yes&decimalPoint=,&xField=x&yField=y&crs=EPSG:32632&spatialIndex=no&subsetIndex=no&watchFile=no"
4630525_08571900,05:25:20,No,yes,GPS,Moving,Phase: fix all,L1/E1+L2,517730.6479,5036063.9488,160.7081,0.0048,0.0059,0.0076,g2-s1,"file:///C:/Users/maria/OneDrive%20-%20Politecnico%20di%20Milano/Desktop/Lavoro/Esercitazioni/Pos&LBSExercises/2021-22/08_Trajectories/g2-s1.csv?type=csv&maxFields=10000&detectTypes=yes&decimalPoint=,&xField=x&yField=y&crs=EPSG:32632&spatialIndex=no&subsetIndex=no&watchFile=no"
4630525_08572000,05:25:20,No,yes,GPS,Moving,Phase: fix all,L1/E1+L2,517730.7557,5036064.5175,160.7012,0.008,0.0099,0.0128,g2-s1,"file:///C:/Users/maria/OneDrive%20-%20Politecnico%20di%20Milano/Desktop/Lavoro/Esercitazioni/Pos&LBSExercises/2021-22/08_Trajectories/g2-s1.csv?type=csv&maxFields=10000&detectTypes=yes&decimalPoint=,&xField=x&yField=y&crs=EPSG:32632&spatialIndex=no&subsetIndex=no&watchFile=no"
4630525_08572100,05:25:20,No,yes,GPS,Moving,Phase: fix all,L1/E1+L2,517730.8378,5036065.1257,160.7345,0.0055,0.0068,0.0088,g2-s1,"file:///C:/Users/maria/OneDrive%20-%20Politecnico%20di%20Milano/Desktop/Lavoro/Esercitazioni/Pos&LBSExercises/2021-22/08_Trajectories/g2-s1.csv?type=csv&maxFields=10000&detectTypes=yes&decimalPoint=,&xField=x&yField=y&crs=EPSG:32632&spatialIndex=no&subsetIndex=no&watchFile=no"
4630525_08572200,05:25:20,No,yes,GPS,Moving,Phase: fix all,L1/E1+L2,517731.0164,5036065.6868,160.7401,0.0126,0.0156,0.02,g2-s1,"file:///C:/Users/maria/OneDrive%20-%20Politecnico%20di%20Milano/Desktop/Lavoro/Esercitazioni/Pos&LBSExercises/2021-22/08_Trajectories/g2-s1.csv?type=csv&maxFields=10000&detectTypes=yes&decimalPoint=,&xField=x&yField=y&crs=EPSG:32632&spatialIndex=no&subsetIndex=no&watchFile=no"
4630525_08572300,05:25:20,No,yes,GPS,Moving,Phase: fix all,L1/E1+L2,517731.1126,5036066.2851,160.7661,0.0102,0.0126,0.0162,g2-s1,"file:///C:/Users/maria/OneDrive%20-%20Politecnico%20di%20Milano/Desktop/Lavoro/Esercitazioni/Pos&LBSExercises/2021-22/08_Trajectories/g2-s1.csv?type=csv&maxFields=10000&detectTypes=yes&decimalPoint=,&xField=x&yField=y&crs=EPSG:32632&spatialIndex=no&subsetIndex=no&watchFile=no"
4630525_08572400,05:25:20,No,yes,GPS,Moving,Phase: fix all,L1/E1+L2,517731.2312,5036066.9362,160.7459,0.006,0.0073,0.0095,g2-s1,"file:///C:/Users/maria/OneDrive%20-%20Politecnico%20di%20Milano/Desktop/Lavoro/Esercitazioni/Pos&LBSExercises/2021-22/08_Trajectories/g2-s1.csv?type=csv&maxFields=10000&detectTypes=yes&decimalPoint=,&xField=x&yField=y&crs=EPSG:32632&spatialIndex=no&subsetIndex=no&watchFile=no"
4630525_08572500,05:25:20,No,yes,GPS,Moving,Phase: fix all,L1/E1+L2,517731.3616,5036067.5458,160.7363,0.0046,0.0059,0.0074,g2-s1,"file:///C:/Users/maria/OneDrive%20-%20Politecnico%20di%20Milano/Desktop/Lavoro/Esercitazioni/Pos&LBSExercises/2021-22/08_Trajectories/g2-s1.csv?type=csv&maxFields=10000&detectTypes=yes&decimalPoint=,&xField=x&yField=y&crs=EPSG:32632&spatialIndex=no&subsetIndex=no&watchFile=no"
4630525_08572600,05:25:20,No,yes,GPS,Moving,Phase: fix all,L1/E1+L2,517731.4102,5036068.1442,160.7761,0.0086,0.011,0.0139,g2-s1,"file:///C:/Users/maria/OneDrive%20-%20Politecnico%20di%20Milano/Desktop/Lavoro/Esercitazioni/Pos&LBSExercises/2021-22/08_Trajectories/g2-s1.csv?type=csv&maxFields=10000&detectTypes=yes&decimalPoint=,&xField=x&yField=y&crs=EPSG:32632&spatialIndex=no&subsetIndex=no&watchFile=no"
4630525_08572700,05:25:20,No,yes,GPS,Moving,Phase: fix all,L1/E1+L2,517731.5532,5036068.8054,160.7556,0.0049,0.0064,0.008,g2-s1,"file:///C:/Users/maria/OneDrive%20-%20Politecnico%20di%20Milano/Desktop/Lavoro/Esercitazioni/Pos&LBSExercises/2021-22/08_Trajectories/g2-s1.csv?type=csv&maxFields=10000&detectTypes=yes&decimalPoint=,&xField=x&yField=y&crs=EPSG:32632&spatialIndex=no&subsetIndex=no&watchFile=no"
4630525_08572800,05:25:20,No,yes,GPS,Moving,Phase: fix all,L1/E1+L2,517731.7039,5036069.439,160.7313,0.008,0.0102,0.013,g2-s1,"file:///C:/Users/maria/OneDrive%20-%20Politecnico%20di%20Milano/Desktop/Lavoro/Esercitazioni/Pos&LBSExercises/2021-22/08_Trajectories/g2-s1.csv?type=csv&maxFields=10000&detectTypes=yes&decimalPoint=,&xField=x&yField=y&crs=EPSG:32632&spatialIndex=no&subsetIndex=no&watchFile=no"
4630525_08572900,05:25:20,No,yes,GPS,Moving,Phase: fix all,L1/E1+L2,517731.8233,5036069.9841,160.7677,0.0065,0.0046,0.0079,g2-s1,"file:///C:/Users/maria/OneDrive%20-%20Politecnico%20di%20Milano/Desktop/Lavoro/Esercitazioni/Pos&LBSExercises/2021-22/08_Trajectories/g2-s1.csv?type=csv&maxFields=10000&detectTypes=yes&decimalPoint=,&xField=x&yField=y&crs=EPSG:32632&spatialIndex=no&subsetIndex=no&watchFile=no"
4630525_08573000,05:25:20,No,yes,GPS,Moving,Phase: fix all,L1/E1+L2,517731.8811,5036070.5739,160.7347,0.0072,0.0051,0.0088,g2-s1,"file:///C:/Users/maria/OneDrive%20-%20Politecnico%20di%20Milano/Desktop/Lavoro/Esercitazioni/Pos&LBSExercises/2021-22/08_Trajectories/g2-s1.csv?type=csv&maxFields=10000&detectTypes=yes&decimalPoint=,&xField=x&yField=y&crs=EPSG:32632&spatialIndex=no&subsetIndex=no&watchFile=no"
4630525_08573100,05:25:20,No,yes,GPS,Moving,Phase: fix all,L1/E1+L2,517731.9143,5036071.1824,160.7588,0.0069,0.0049,0.0085,g2-s1,"file:///C:/Users/maria/OneDrive%20-%20Politecnico%20di%20Milano/Desktop/Lavoro/Esercitazioni/Pos&LBSExercises/2021-22/08_Trajectories/g2-s1.csv?type=csv&maxFields=10000&detectTypes=yes&decimalPoint=,&xField=x&yField=y&crs=EPSG:32632&spatialIndex=no&subsetIndex=no&watchFile=no"
